price,bedroom,bathroom,land_area,building_area,location
1900.0,4,3,136,136,"Karangpilang, Surabaya"
1800.0,3,2,72,80,"Lakarsantri, Surabaya"
1400.0,3,2,112,85,"Gununganyar, Surabaya"
950.0,2,1,75,75,"Surabaya Kota, Surabaya"
1680.0,4,3,100,110,"Gununganyar, Surabaya"
1500.0,4,2,120,120,"Mulyorejo, Surabaya"
1300.0,3,2,94,180,"Darmo Permai, Surabaya"
750.0,2,2,100,70,"Surabaya Kota, Surabaya"
1500.0,2,1,158,72,"Kertajaya, Surabaya"
1000.0,3,2,116,135,"Sidoarjo, Sidoarjo"
1790.0,3,3,76,125,"Sutorejo, Surabaya"
1400.0,3,2,100,150,"Surabaya Kota, Surabaya"
1700.0,3,2,161,100,"Wiyung, Surabaya"
1250.0,4,3,75,140,"Semolowaru, Surabaya"
1800.0,4,3,200,136,"Surabaya Kota, Surabaya"
1800.0,3,3,102,156,"Mulyosari, Surabaya"
1740.0,3,2,96,112,"Sukolilo, Surabaya"
1900.0,3,2,162,162,"Kutisari, Surabaya"
1750.0,3,2,96,112,"Sukolilo, Surabaya"
1620.0,3,3,80,120,"Mulyosari, Surabaya"
1570.0,3,3,72,85,"Mulyosari, Surabaya"
1350.0,2,2,66,77,"Menganti, Surabaya"
875.0,2,1,72,40,"Wonorejo, Surabaya"
502.0,2,1,72,36,"Gununganyar, Surabaya"
1350.0,3,2,60,85,"Mulyosari, Surabaya"
1700.0,3,3,85,128,"Mulyosari, Surabaya"
1600.0,3,2,150,150,"Gununganyar, Surabaya"
1650.0,2,1,88,84,"Sukolilo, Surabaya"
1350.0,2,2,72,72,"Kenjeran, Surabaya"
700.0,3,2,128,158,"Sidoarjo, Sidoarjo"
503.0,2,1,72,36,"Sukolilo, Surabaya"
1500.0,2,2,135,95,"Jambangan, Surabaya"
504.0,2,1,72,36,"Gubeng, Surabaya"
800.0,1,1,121,36,"Rungkut, Surabaya"
850.0,3,2,90,80,"Gununganyar, Surabaya"
1520.0,3,2,75,100,"Gununganyar, Surabaya"
1650.0,3,3,84,130,"Mulyorejo, Surabaya"
1290.0,3,3,105,100,"Tambaksari, Surabaya"
1900.0,3,3,72,130,"Mulyorejo, Surabaya"
700.0,3,1,85,85,"Semolowaru, Surabaya"
1200.0,2,2,90,72,"Sukolilo, Surabaya"
1850.0,3,4,102,156,"Mulyosari, Surabaya"
502.0,2,1,72,36,"Mulyorejo, Surabaya"
2000.0,2,1,101,125,"Surabaya Kota, Surabaya"
2000.0,4,1,200,200,"Surabaya Kota, Surabaya"
2000.0,3,2,96,116,"Wiyung, Surabaya"
1600.0,3,2,135,210,"Tenggilis Mejoyo, Surabaya"
504.0,2,1,72,36,"Dukuh Pakis, Surabaya"
1800.0,3,2,91,180,"Pakuwon City, Surabaya"
1450.0,3,2,100,165,"Surabaya Kota, Surabaya"
1600.0,4,3,72,125,"Jemursari, Surabaya"
1300.0,3,2,112,100,"Rungkut, Surabaya"
1000.0,2,2,60,80,"Wiyung, Surabaya"
1800.0,3,2,162,135,"Sambikerep, Surabaya"
1950.0,3,3,160,240,"Surabaya Kota, Surabaya"
1950.0,4,2,203,200,"Surabaya Kota, Surabaya"
1200.0,2,1,101,55,"Pakal, Surabaya"
1900.0,4,2,175,175,"Surabaya Kota, Surabaya"
1600.0,4,2,163,163,"Mulyorejo, Surabaya"
2000.0,4,3,162,120,"Sukomanunggal, Surabaya"
1900.0,3,3,128,135,"Surabaya Kota, Surabaya"
1600.0,2,2,120,114,"Sutorejo, Surabaya"
1400.0,2,2,123,123,"Surabaya Kota, Surabaya"
1000.0,4,2,160,110,"Surabaya Kota, Surabaya"
1250.0,3,2,84,70,"Rungkut, Surabaya"
975.0,2,1,78,78,"Rungkut, Surabaya"
990.0,3,2,112,90,"Rungkut, Surabaya"
695.0,2,2,60,56,"Gununganyar, Surabaya"
1350.0,3,2,78,100,"Sambikerep, Surabaya"
1350.0,3,3,90,120,"Rungkut, Surabaya"
1850.0,4,1,144,115,"Sambikerep, Surabaya"
1750.0,2,1,144,90,"Sambikerep, Surabaya"
750.0,2,1,98,60,"Sambikerep, Surabaya"
1700.0,3,2,72,90,"Sidoarjo, Sidoarjo"
319.0,2,1,72,72,"Sidoarjo, Sidoarjo"
1300.0,2,1,105,80,"Rungkut, Surabaya"
900.0,2,2,107,108,"Pakuwon City, Surabaya"
1100.0,2,1,78,70,"Wonorejo, Surabaya"
499.0,1,1,54,38,"Rungkut, Surabaya"
1700.0,3,1,100,100,"Wonocolo, Surabaya"
1690.0,3,3,87,120,"Rungkut, Surabaya"
600.0,2,1,52,40,"Rungkut, Surabaya"
575.0,2,2,32,45,"Rungkut, Surabaya"
1300.0,3,2,96,100,"Sidoarjo, Sidoarjo"
1200.0,3,3,60,76,"Lakarsantri, Surabaya"
1000.0,2,2,60,65,"Lakarsantri, Surabaya"
1550.0,2,2,105,72,"Citraland, Surabaya"
2000.0,3,2,194,180,"Sutorejo, Surabaya"
1450.0,4,3,120,100,"Rungkut, Surabaya"
1720.0,4,2,91,100,"Pakuwon City, Surabaya"
1800.0,3,2,144,150,"Sukolilo, Surabaya"
850.0,4,1,101,101,"Wiyung, Surabaya"
925.0,2,1,117,117,"Wiyung, Surabaya"
1900.0,3,2,78,90,"Citraland, Surabaya"
1500.0,4,2,165,150,"Wiyung, Surabaya"
550.0,3,2,50,75,"Kenjeran, Surabaya"
1300.0,3,2,90,135,"Wiyung, Surabaya"
900.0,4,2,45,90,"Simokerto, Surabaya"
625.0,2,1,80,80,"Wonokromo, Surabaya"
750.0,2,1,73,73,"Medokan Ayu, Surabaya"
790.0,2,2,98,98,"Medokan Ayu, Surabaya"
675.0,3,2,100,90,"Sidoarjo, Sidoarjo"
567.0,2,1,90,60,"Pakuwon, Surabaya"
616.0,3,2,90,90,"Sidoarjo, Sidoarjo"
1350.0,3,2,75,140,"Tambaksari, Surabaya"
1050.0,3,2,90,90,"Rungkut, Surabaya"
1600.0,3,2,72,98,"Wiyung, Surabaya"
1500.0,3,2,72,98,"Wiyung, Surabaya"
1700.0,3,2,108,108,"Surabaya Kota, Surabaya"
725.0,2,1,50,30,"Gununganyar, Surabaya"
600.0,2,2,92,92,"Pabean Cantikan, Surabaya"
1700.0,3,2,114,105,"Sukolilo, Surabaya"
1650.0,2,2,72,76,"Wiyung, Surabaya"
1300.0,3,3,98,130,"Surabaya Kota, Surabaya"
1700.0,4,4,95,130,"Tambaksari, Surabaya"
1100.0,3,2,72,96,"Rungkut, Surabaya"
2000.0,4,2,157,105,"Rungkut, Surabaya"
1250.0,3,2,130,117,"Kutisari, Surabaya"
1800.0,3,2,200,200,"Rungkut, Surabaya"
850.0,2,1,104,84,"Medokan Ayu, Surabaya"
1950.0,3,2,140,120,"Mulyorejo, Surabaya"
1600.0,4,4,72,125,"Wonocolo, Surabaya"
900.0,2,2,169,250,"Sidoarjo, Sidoarjo"
995.0,2,1,120,70,"Citraland, Surabaya"
950.0,3,3,84,120,"Surabaya Kota, Surabaya"
1400.0,2,2,105,75,"Citraland, Surabaya"
1450.0,3,2,100,160,"Tambaksari, Surabaya"
875.0,3,1,69,48,"Sukolilo, Surabaya"
1300.0,4,3,120,120,"Gununganyar, Surabaya"
625.0,2,1,80,80,"Keputran, Surabaya"
1650.0,3,3,126,126,"Tambaksari, Surabaya"
1800.0,2,2,150,107,"Kedung Baruk, Surabaya"
800.0,3,2,75,120,"Sidoarjo, Sidoarjo"
1970.0,3,3,100,150,"Mulyorejo, Surabaya"
1690.0,3,3,90,145,"Rungkut, Surabaya"
1050.0,2,1,77,58,"Tenggilis Mejoyo, Surabaya"
1770.0,4,3,73,120,"Sutorejo, Surabaya"
1200.0,4,1,72,130,"Rungkut, Surabaya"
1700.0,3,2,96,123,"Kenjeran, Surabaya"
775.0,2,1,100,75,"Kenjeran, Surabaya"
1800.0,3,3,100,120,"Tenggilis Mejoyo, Surabaya"
1080.0,3,2,50,63,"Citraland, Surabaya"
625.0,2,1,80,80,"Surabaya Kota, Surabaya"
700.0,2,2,90,100,"Gununganyar, Surabaya"
725.0,2,1,98,40,"Rungkut, Surabaya"
1500.0,2,1,112,160,"Rungkut, Surabaya"
550.0,2,2,28,50,"Surabaya Kota, Surabaya"
875.0,3,2,84,150,"Sidoarjo, Sidoarjo"
850.0,3,2,98,100,"Benowo, Surabaya"
1800.0,4,3,150,100,"Rungkut, Surabaya"
2000.0,2,2,150,150,"Rungkut, Surabaya"
800.0,2,2,60,55,"Manukan, Surabaya"
1900.0,3,2,105,105,"Pakal, Surabaya"
850.0,3,2,100,100,"Rungkut, Surabaya"
2000.0,2,2,150,150,"Rungkut Industri, Surabaya"
1100.0,3,3,45,70,"Rungkut, Surabaya"
1700.0,4,2,135,92,"Wiyung, Surabaya"
1800.0,4,2,90,120,"Mulyorejo, Surabaya"
1270.0,3,1,129,129,"Tambaksari, Surabaya"
1200.0,3,1,84,84,"Tambaksari, Surabaya"
1300.0,4,1,112,150,"Wiyung, Surabaya"
1850.0,4,3,105,130,"Kutisari, Surabaya"
1950.0,3,3,82,180,"Semolowaru, Surabaya"
1650.0,4,3,112,159,"Wiyung, Surabaya"
975.0,2,1,96,59,"Sukolilo, Surabaya"
1500.0,4,2,120,160,"Pabean Cantikan, Surabaya"
950.0,4,4,111,150,"Tambaksari, Surabaya"
855.0,3,2,42,85,"Kutisari, Surabaya"
1970.0,4,4,100,150,"Mulyorejo, Surabaya"
1670.0,4,4,87,120,"Rungkut, Surabaya"
870.0,2,2,90,44,"Sidoarjo, Sidoarjo"
1100.0,2,2,60,69,"Sukolilo, Surabaya"
1200.0,4,2,105,105,"Kutisari, Surabaya"
1600.0,1,1,72,125,"Jemursari, Surabaya"
1320.0,2,1,96,52,"Citraland, Surabaya"
1020.0,3,2,120,100,"Rungkut, Surabaya"
1500.0,2,2,72,69,"Citraland, Surabaya"
1650.0,4,2,90,150,"Wiyung, Surabaya"
945.0,3,1,105,90,"Rungkut, Surabaya"
1850.0,4,3,105,128,"Mulyorejo, Surabaya"
1500.0,4,2,120,160,"Kapasan, Surabaya"
1800.0,3,2,118,120,"Mulyorejo, Surabaya"
1500.0,3,2,162,150,"Waru, Surabaya"
1900.0,4,3,128,200,"Surabaya Kota, Surabaya"
1900.0,4,2,96,180,"Surabaya Kota, Surabaya"
1900.0,2,2,144,56,"Surabaya Kota, Surabaya"
1900.0,2,2,206,200,"Surabaya Kota, Surabaya"
1300.0,2,2,60,73,"Citraland, Surabaya"
1500.0,1,1,135,135,"Dukuh Pakis, Surabaya"
1500.0,3,2,128,160,"Wiyung, Surabaya"
1500.0,4,2,120,100,"Sidoarjo, Sidoarjo"
1370.0,3,1,90,77,"Kenjeran, Surabaya"
1300.0,3,2,90,120,"Rungkut, Surabaya"
1370.0,2,2,90,120,"Sidoarjo, Sidoarjo"
1500.0,3,2,140,112,"Kenjeran, Surabaya"
1800.0,3,2,70,130,"Sambikerep, Surabaya"
595.0,4,2,96,120,"Sidoarjo, Sidoarjo"
939.0,4,2,140,240,"Kebraon, Surabaya"
1900.0,3,2,150,150,"Surabaya Kota, Surabaya"
800.0,2,1,72,46,"Citraland, Surabaya"
1250.0,2,2,140,140,"Wiyung, Surabaya"
1250.0,2,2,72,60,"Citraland, Surabaya"
1750.0,3,1,114,105,"Surabaya Kota, Surabaya"
1600.0,3,2,105,61,"Surabaya Kota, Surabaya"
1600.0,4,3,105,112,"Surabaya Kota, Surabaya"
1600.0,3,1,180,135,"Surabaya Kota, Surabaya"
1600.0,3,2,111,129,"Surabaya Kota, Surabaya"
1200.0,2,2,112,112,"Surabaya Kota, Surabaya"
1700.0,3,3,144,144,"Surabaya Kota, Surabaya"
799.0,2,1,90,90,"Surabaya Kota, Surabaya"
634.0,1,1,120,120,"Benowo, Surabaya"
913.0,1,1,112,112,"Kenjeran, Surabaya"
761.0,1,1,97,97,"Rungkut, Surabaya"
1980.0,1,1,196,196,"Kenjeran, Surabaya"
1490.0,1,1,94,120,"Gubeng, Surabaya"
2000.0,3,3,150,150,"Kedung Baruk, Surabaya"
1600.0,2,2,90,72,"Pakuwon City, Surabaya"
750.0,3,2,50,100,"Kenjeran, Surabaya"
1830.0,1,1,135,156,"Gununganyar, Surabaya"
700.0,1,1,120,80,"Sidoarjo, Sidoarjo"
1770.0,1,1,160,120,"Dukuh Pakis, Surabaya"
1540.0,1,1,189,120,"Rungkut, Surabaya"
349.0,2,1,152,152,"Sambikerep, Surabaya"
602.0,1,1,97,80,"Rungkut, Surabaya"
1900.0,2,1,135,100,"Citraland, Surabaya"
1200.0,4,2,90,150,"Rungkut, Surabaya"
1750.0,4,3,180,180,"Rungkut, Surabaya"
2000.0,3,2,200,170,"Tenggilis Mejoyo, Surabaya"
1900.0,3,1,125,125,"Surabaya Kota, Surabaya"
1300.0,3,2,50,67,"Mulyorejo, Surabaya"
1290.0,3,2,84,90,"Medokan Ayu, Surabaya"
504.0,2,1,72,36,"Gayungan, Surabaya"
503.0,2,1,72,36,"Ketintang, Surabaya"
900.0,3,2,92,184,"Tambaksari, Surabaya"
1350.0,3,2,190,190,"Kenjeran, Surabaya"
504.0,2,1,72,36,"Rungkut, Surabaya"
501.0,2,1,72,36,"Sidoarjo, Sidoarjo"
980.0,3,3,60,90,"Surabaya Kota, Surabaya"
750.0,2,1,98,40,"Rungkut, Surabaya"
1800.0,2,1,132,100,"Citraland, Surabaya"
620.0,2,1,65,30,"Rungkut, Surabaya"
950.0,3,2,100,100,"Gununganyar, Surabaya"
1600.0,2,2,90,100,"Kebraon, Surabaya"
550.0,2,1,88,60,"Sidoarjo, Sidoarjo"
1700.0,4,2,165,120,"Surabaya Kota, Surabaya"
1000.0,4,3,147,160,"Sidoarjo, Sidoarjo"
1750.0,3,2,102,120,"Sukolilo, Surabaya"
950.0,1,2,60,60,"Citraland, Surabaya"
900.0,2,2,90,36,"Sidoarjo, Sidoarjo"
2000.0,2,2,105,120,"Citraland, Surabaya"
235.0,2,1,69,65,"Surabaya Kota, Surabaya"
1300.0,3,2,65,75,"Kenjeran, Surabaya"
1250.0,2,1,72,84,"Manukan, Surabaya"
1500.0,4,3,135,100,"Wiyung, Surabaya"
1150.0,2,1,104,70,"Gununganyar, Surabaya"
1600.0,3,2,119,90,"Kenjeran, Surabaya"
1500.0,4,2,200,150,"Kenjeran, Surabaya"
975.0,3,2,100,100,"Mulyosari, Surabaya"
1450.0,4,2,95,65,"Rungkut, Surabaya"
1900.0,4,3,104,180,"Manyar, Surabaya"
1200.0,3,2,118,111,"Rungkut, Surabaya"
600.0,2,1,100,100,"Medokan Ayu, Surabaya"
1200.0,3,1,158,125,"Wonocolo, Surabaya"
1300.0,3,2,60,73,"Surabaya Kota, Surabaya"
2000.0,3,2,170,170,"Tambaksari, Surabaya"
880.0,2,2,35,57,"Kenjeran, Surabaya"
1600.0,3,2,135,54,"Sidoarjo, Sidoarjo"
950.0,2,2,84,100,"Kenjeran, Surabaya"
1300.0,4,2,200,126,"Gayungan, Surabaya"
850.0,3,2,108,108,"Sidoarjo, Sidoarjo"
1750.0,4,4,150,200,"Kutisari, Surabaya"
1700.0,3,2,96,125,"Mulyorejo, Surabaya"
1370.0,4,3,180,180,"Sidoarjo, Sidoarjo"
1500.0,3,2,160,130,"Rungkut, Surabaya"
1620.0,3,2,120,88,"Citraland, Surabaya"
1500.0,3,2,150,180,"Sidoarjo, Sidoarjo"
575.0,3,1,81,96,"Sidoarjo, Sidoarjo"
1300.0,3,2,98,180,"Kenjeran, Surabaya"
700.0,2,2,50,49,"Rungkut, Surabaya"
1500.0,4,4,110,195,"Tambaksari, Surabaya"
1200.0,3,2,84,70,"Mulyosari, Surabaya"
1350.0,2,1,72,72,"Kenjeran, Surabaya"
425.0,3,2,24,48,"Kapasan, Surabaya"
260.0,2,1,24,48,"Tambaksari, Surabaya"
1000.0,2,2,96,45,"Gununganyar, Surabaya"
880.0,3,1,78,52,"Medokan Ayu, Surabaya"
1450.0,3,2,75,70,"Rungkut, Surabaya"
1600.0,4,2,92,160,"Surabaya Kota, Surabaya"
1600.0,4,2,200,150,"Kenjeran, Surabaya"
1200.0,3,1,189,70,"Rungkut, Surabaya"
850.0,2,1,72,42,"Gununganyar, Surabaya"
950.0,2,1,91,91,"Surabaya Kota, Surabaya"
750.0,2,1,84,72,"Rungkut, Surabaya"
1950.0,4,3,120,140,"Citraland, Surabaya"
1300.0,3,2,56,71,"Sambikerep, Surabaya"
1500.0,2,1,90,72,"Tandes, Surabaya"
1100.0,3,2,120,120,"Rungkut, Surabaya"
1990.0,2,2,104,208,"Graha, Surabaya"
502.0,3,2,90,45,"Gayungan, Surabaya"
1500.0,2,2,105,90,"Citraland, Surabaya"
501.0,2,1,75,36,"Wonocolo, Surabaya"
1200.0,2,2,60,62,"Citraland, Surabaya"
490.0,3,2,91,180,"Sidoarjo, Sidoarjo"
1600.0,3,3,160,200,"Sidoarjo, Sidoarjo"
889.0,3,2,45,65,"Sukolilo, Surabaya"
1650.0,3,3,109,151,"Kenjeran, Surabaya"
2000.0,3,2,200,180,"Rungkut, Surabaya"
1350.0,3,1,60,80,"Citraland, Surabaya"
1940.0,4,2,84,125,"Rungkut, Surabaya"
450.0,3,1,130,70,"Sidoarjo, Surabaya"
1350.0,3,2,55,105,"Surabaya Kota, Surabaya"
1800.0,3,3,76,135,"Wiyung, Surabaya"
2000.0,3,3,102,156,"Mulyosari, Surabaya"
1980.0,4,3,120,140,"Wiyung, Surabaya"
1900.0,3,4,103,160,"Rungkut, Surabaya"
1100.0,3,3,70,55,"Surabaya Kota, Surabaya"
1350.0,3,3,87,110,"Tambaksari, Surabaya"
1970.0,3,3,100,160,"Dharma Husada, Surabaya"
1200.0,2,2,80,120,"Rungkut, Surabaya"
820.0,3,2,45,65,"Rungkut, Surabaya"
1900.0,3,2,103,129,"Sutorejo, Surabaya"
1850.0,3,3,98,129,"Sutorejo, Surabaya"
1650.0,3,3,96,156,"Rungkut, Surabaya"
1260.0,3,2,91,85,"Medokan Ayu, Surabaya"
1170.0,2,1,104,70,"Gununganyar, Surabaya"
950.0,2,2,101,70,"Rungkut, Surabaya"
1700.0,3,3,85,170,"Mulyosari, Surabaya"
900.0,2,1,75,50,"Medokan Ayu, Surabaya"
1500.0,3,3,72,100,"Kenjeran, Surabaya"
1000.0,3,2,128,128,"Kenjeran, Surabaya"
940.0,2,2,90,60,"Gununganyar, Surabaya"
1300.0,3,2,150,185,"Kedung Baruk, Surabaya"
900.0,2,2,78,140,"Gununganyar, Surabaya"
900.0,2,1,72,52,"Gununganyar, Surabaya"
550.0,2,2,46,46,"Gununganyar, Surabaya"
650.0,2,1,100,50,"Gununganyar, Surabaya"
1050.0,2,2,40,75,"Darmo Permai, Surabaya"
503.0,2,2,90,56,"Sidoarjo, Sidoarjo"
1600.0,3,3,96,132,"Surabaya Kota, Surabaya"
502.0,2,1,75,36,"Sidoarjo, Sidoarjo"
1990.0,2,1,120,120,"Citraland, Surabaya"
1650.0,2,1,90,65,"Surabaya Kota, Surabaya"
425.0,2,2,24,40,"Ambengan, Surabaya"
1690.0,3,2,108,150,"Darmo Permai, Surabaya"
500.0,2,1,50,60,"Wiyung, Surabaya"
1300.0,1,2,44,80,"Tambaksari, Surabaya"
610.0,2,1,40,110,"Jemursari, Surabaya"
1900.0,2,2,98,125,"Wiyung, Surabaya"
1600.0,2,2,50,73,"Mayjen Sungkono, Surabaya"
1800.0,4,2,165,120,"Sukolilo, Surabaya"
1800.0,3,3,91,140,"Surabaya Kota, Surabaya"
1500.0,4,3,144,100,"Lidah Kulon, Surabaya"
1870.0,3,2,76,125,"Sutorejo, Surabaya"
1700.0,4,3,180,180,"Wonorejo, Surabaya"
1150.0,3,1,144,144,"Lidah Kulon, Surabaya"
1970.0,3,2,72,80,"Lakarsantri, Surabaya"
1350.0,1,1,133,105,"Darmo Permai, Surabaya"
525.0,2,1,72,36,"Gununganyar, Surabaya"
1680.0,4,3,100,140,"Surabaya Kota, Surabaya"
1300.0,3,2,90,135,"Citraland, Surabaya"
1700.0,3,1,102,85,"Margorejo, Surabaya"
1700.0,3,3,82,102,"Wonorejo, Surabaya"
1000.0,2,1,90,70,"Waru, Surabaya"
1500.0,3,1,105,105,"Lakarsantri, Surabaya"
1400.0,3,2,90,110,"Sidoarjo, Sidoarjo"
930.0,2,2,94,48,"Sidoarjo, Sidoarjo"
450.0,3,1,78,78,"Wiyung, Surabaya"
1450.0,2,2,90,83,"Pakal, Surabaya"
597.0,2,1,44,66,"Medokan Ayu, Surabaya"
1540.0,2,2,60,77,"Kebraon, Surabaya"
1900.0,2,1,200,200,"Waru, Surabaya"
1200.0,4,2,85,160,"Sidoarjo, Sidoarjo"
600.0,3,3,32,48,"Sambikerep, Surabaya"
1600.0,4,3,105,178,"Wiyung, Surabaya"
1750.0,3,3,112,120,"Kenjeran, Surabaya"
1100.0,2,1,84,55,"Mulyosari, Surabaya"
590.0,2,2,42,50,"Sambikerep, Surabaya"
799.0,2,1,90,90,"Rungkut, Surabaya"
625.0,2,1,105,50,"Sidoarjo, Sidoarjo"
825.0,2,1,80,80,"Wonokromo, Surabaya"
1900.0,4,3,105,153,"Lidah Kulon, Surabaya"
1700.0,3,3,82,102,"Rungkut, Surabaya"
1800.0,3,3,91,140,"Gubeng, Surabaya"
595.0,2,1,60,30,"Rungkut Industri, Surabaya"
1800.0,2,1,100,200,"Surabaya Kota, Surabaya"
2000.0,4,1,126,126,"Surabaya Kota, Surabaya"
650.0,2,1,105,49,"Rungkut, Surabaya"
900.0,3,2,60,54,"Gununganyar, Surabaya"
1850.0,3,3,74,115,"Mulyorejo, Surabaya"
1100.0,2,1,100,120,"Kenjeran, Surabaya"
1570.0,4,4,100,120,"Surabaya Kota, Surabaya"
1700.0,3,2,100,119,"Surabaya Kota, Surabaya"
850.0,4,1,119,150,"Pakal, Surabaya"
1400.0,4,3,88,150,"Jambangan, Surabaya"
2000.0,4,2,120,180,"Surabaya Kota, Surabaya"
600.0,2,1,72,54,"Benowo, Surabaya"
1200.0,4,4,135,180,"Benowo, Surabaya"
1950.0,3,3,75,110,"Mulyorejo, Surabaya"
900.0,2,1,100,90,"Semampir, Surabaya"
750.0,2,2,72,46,"Sidoarjo, Sidoarjo"
1500.0,3,2,68,110,"Surabaya Kota, Surabaya"
1750.0,4,3,198,150,"Rungkut, Surabaya"
1400.0,3,3,165,148,"Rungkut, Surabaya"
1350.0,3,2,55,105,"Dukuh Pakis, Surabaya"
1500.0,3,2,200,136,"Gununganyar, Surabaya"
1600.0,3,1,78,130,"Tandes, Surabaya"
1800.0,2,1,187,88,"Ketintang, Surabaya"
353.0,1,1,84,34,"Rungkut, Surabaya"
1200.0,3,3,68,110,"Tambaksari, Surabaya"
944.0,2,1,136,256,"Karangpilang, Surabaya"
800.0,3,2,54,45,"Wiyung, Surabaya"
550.0,2,1,82,53,"Lakarsantri, Surabaya"
2000.0,3,2,120,120,"Sambikerep, Surabaya"
709.0,2,1,59,36,"Mulyorejo, Surabaya"
790.0,3,2,91,91,"Pakal, Surabaya"
1450.0,4,3,75,150,"Sukolilo, Surabaya"
590.0,3,1,106,60,"Gresik, Gresik"
1100.0,2,1,104,70,"Gununganyar, Surabaya"
1350.0,4,2,121,100,"Lidah Kulon, Surabaya"
850.0,3,2,40,70,"Jemursari, Surabaya"
1400.0,3,2,91,120,"Rungkut, Surabaya"
500.0,2,2,36,27,"Rungkut, Surabaya"
1500.0,3,1,200,130,"Rungkut, Surabaya"
1300.0,3,2,121,121,"Mulyorejo, Surabaya"
1500.0,3,3,143,143,"Surabaya Kota, Surabaya"
700.0,2,1,70,60,"Kalisari, Surabaya"
1200.0,2,1,128,137,"Sidoarjo, Sidoarjo"
1470.0,3,3,62,110,"Rungkut, Surabaya"
370.0,2,1,60,60,"Pakal, Surabaya"
1500.0,4,2,112,200,"Kebraon, Surabaya"
1950.0,3,3,120,200,"Dharma Husada, Surabaya"
1260.0,1,1,180,170,"Rungkut, Surabaya"
1300.0,3,3,108,144,"Semolowaru, Surabaya"
1710.0,1,1,162,120,"Citraland, Surabaya"
1960.0,1,1,161,120,"Dukuh Pakis, Surabaya"
1640.0,1,1,200,180,"Rungkut, Surabaya"
1260.0,1,1,189,120,"Rungkut, Surabaya"
1580.0,1,1,120,100,"Lakarsantri, Surabaya"
1530.0,1,1,193,120,"Gayungan, Surabaya"
1840.0,1,1,136,120,"Mulyorejo, Surabaya"
1740.0,1,1,122,100,"Gubeng, Surabaya"
1770.0,1,1,173,120,"Sawahan, Surabaya"
349.0,1,1,152,120,"Lakarsantri, Surabaya"
1710.0,1,1,165,120,"Mulyorejo, Surabaya"
824.0,2,1,203,200,"Wonocolo, Surabaya"
1430.0,1,1,120,120,"Mulyorejo, Surabaya"
1450.0,1,1,135,120,"Sukolilo, Surabaya"
1060.0,1,1,128,120,"Wiyung, Surabaya"
1490.0,2,1,180,180,"Sidoarjo, Sidoarjo"
1070.0,2,1,135,120,"Wiyung, Surabaya"
1470.0,2,1,150,225,"Rungkut, Surabaya"
1050.0,2,1,119,100,"Wiyung, Surabaya"
469.0,1,1,177,120,"Mulyorejo, Surabaya"
738.0,2,1,72,70,"Tambaksari, Surabaya"
1560.0,2,2,152,140,"Sawahan, Surabaya"
634.0,1,1,143,120,"Tambaksari, Surabaya"
1640.0,2,1,153,120,"Wonocolo, Surabaya"
946.0,2,2,205,200,"Gununganyar, Surabaya"
739.0,2,1,147,120,"Tambaksari, Surabaya"
1390.0,2,1,117,100,"Sukolilo, Surabaya"
534.0,1,1,84,120,"Karangpilang, Surabaya"
502.0,2,1,96,120,"Karangpilang, Surabaya"
1890.0,2,1,156,120,"Sawahan, Surabaya"
200.0,2,1,102,90,"Gresik, Gresik"
723.0,2,1,40,24,"Rungkut, Surabaya"
500.0,2,1,50,36,"Wonokromo, Surabaya"
650.0,3,2,55,70,"Kenjeran, Surabaya"
650.0,2,2,50,60,"Gubeng, Surabaya"
600.0,2,1,54,40,"Rungkut, Surabaya"
595.0,2,2,32,64,"Kenjeran, Surabaya"
520.0,2,1,50,30,"Rungkut, Surabaya"
375.0,3,1,23,45,"Kenjeran, Surabaya"
693.0,1,1,106,100,"Wiyung, Surabaya"
1650.0,3,3,79,134,"Surabaya Kota, Surabaya"
1000.0,2,2,90,90,"Sidoarjo, Surabaya"
1700.0,4,2,165,160,"Manyar, Surabaya"
1800.0,3,2,72,105,"Sidoarjo, Sidoarjo"
1070.0,2,2,60,78,"Benowo, Surabaya"
1750.0,3,2,190,120,"Kedung Baruk, Surabaya"
975.0,4,2,90,92,"Lakarsantri, Surabaya"
1200.0,3,1,124,90,"Wiyung, Surabaya"
2000.0,1,1,200,160,"Mulyorejo, Surabaya"
700.0,3,2,40,70,"Wonocolo, Surabaya"
1990.0,3,2,78,90,"Sambikerep, Surabaya"
1950.0,3,3,96,144,"Pakuwon, Surabaya"
1500.0,3,1,128,144,"Wiyung, Surabaya"
650.0,2,2,42,58,"Sambikerep, Surabaya"
1490.0,3,2,75,100,"Gununganyar, Surabaya"
1300.0,2,1,150,185,"Kedung Baruk, Surabaya"
1350.0,3,3,62,80,"Bulak, Surabaya"
900.0,2,2,76,80,"Sambikerep, Surabaya"
1700.0,3,2,52,80,"Mulyosari, Surabaya"
425.0,3,2,116,116,"Sidoarjo, Sidoarjo"
800.0,2,2,52,61,"Kenjeran, Surabaya"
450.0,3,2,170,170,"Sidoarjo, Sidoarjo"
525.0,2,1,105,105,"Sidoarjo, Sidoarjo"
765.0,2,1,105,90,"Sidoarjo, Sidoarjo"
1670.0,3,3,82,147,"Mulyorejo, Surabaya"
1400.0,3,2,102,102,"Sukomanunggal, Surabaya"
1500.0,3,3,108,108,"Sukomanunggal, Surabaya"
