price,name,location,bedroom,bathroom,land_area,building_area
"Rp 1,65 Miliar",Rumah Baru Gress Nirwana Executive Selangkah Ke Merr,"Rungkut, Surabaya",3,3,112 m²,120 m²
Rp 600 Juta,Rumah 1 Lantai Minimalis Modern Surabaya Timur,"Gununganyar, Surabaya",2,1,50 m²,40 m²
Rp 595 Juta,Termurah Rumah Western Village Benowo Sby Barat,"Tandes, Surabaya",2,1,90 m²,60 m²
Rp 2 Miliar,Rumah Murah 2 Lantai Strategis Mulyosari Dekat Area Pendidikan,"Mulyosari, Surabaya",5,3,165 m²,225 m²
"Rp 1,65 Miliar","Dijual Rumah Darmo Indah Timur, Surabaya","Tandes, Surabaya",3,2,108 m²,150 m²
"Rp 1,45 Miliar","Buyer Only, Rumah Second 2lt, Terawat Siap Huni, Semolowaru, Semi Furnish","Semolowaru, Surabaya",3,3,122 m²,122 m²
"Rp 1,7 Miliar",RUMAH 2 LANTAI MULYOSARI TENGAH DEKAT MERR,"Kenjeran, Surabaya",3,3,80 m²,104 m²
"Rp 1,7 Miliar","Strategis Dkt Superindo, Mcd Kampus Upn Rumah Minimalis 2 Lantai Rungkut Asri Surabaya 5x20 On Progress 2 Unit Saja","Rungkut, Surabaya",3,2,100 m²,119 m²
Rp 800 Juta,"Di Jual Hunian/Rumah Area Surabaya Barat, Wisma/Perumahan Lidah Kulon","Lakarsantri, Surabaya",3,2,120 m²,120 m²
Rp 913 Juta,Jual Rumah Baru Shm Di Kebraon Manis,"Kebraon, Surabaya",2,1,100 m²,55 m²
Rp 950 Juta,Dijual Cepat Rumah Baru Gress 2 Lantai Di Lebak,"Tambaksari, Surabaya",3,2,50 m²,70 m²
Rp 434 Juta,Rumah Siap Huni Gress 1 Lnt,"Surabaya Kota, Surabaya",2,1,72 m²,36 m²
Rp 490 Juta,Dijual Rumah De Naila Park Surabaya Rumah Baru,"Gresik, Gresik",2,1,60 m²,36 m²
Rp 750 Juta,"Rumah Siap Huni Bersebelahan Dengan Sekolah Pelayaran, Dekat Jalur Merr","Surabaya Kota, Surabaya",2,1,72 m²,60 m²
"Rp 1,65 Miliar",Perumahan Graha Sentosa Nginden Sby Timur  Merr Stikom Ubaya,"Rungkut, Surabaya",3,3,90 m²,140 m²
Rp 468 Juta,Kpr Bank Dp 16jt Free All Biaya Sidoarjo,"Sidoarjo, Sidoarjo",2,1,72 m²,45 m²
Rp 288 Juta,Rumah Murah Sidoarjo,"Sidoarjo, Sidoarjo",2,1,60 m²,36 m²
Rp 648 Juta,Rumah Murah Perum Andalusia Regency Suci Manyar Gresik Poros Jln,"Gresik, Gresik",2,2,72 m²,54 m²
Rp 500 Juta,Rumah Benowo Pakal Surabaya Siap Bangun Murah Free Design,"Pakal, Surabaya",2,1,60 m²,38 m²
Rp 900 Juta,"Rumah 1,5 Lantai, Shm, Bagus, Menghadap Utara","Rungkut, Surabaya",2,1,100 m²,60 m²
"Rp 1,87 Miliar","CA3  RUMAH BARU GRESS 2 LT DI SUTOREJO LOKASI NYAMAN, DESIGN CAKEP, ROW LEBAR POLL","Sutorejo, Surabaya",3,2,76 m²,125 m²
"Rp 1,82 Miliar","CA4  RUMAH 2 LT NEW GRESS DESIGN MODERN MINIMALIS DI SUTOREJO ROW LEBAR POL, LOKASI TERBAIK","Sutorejo, Surabaya",3,2,73 m²,120 m²
"Rp 1,5 Miliar","CA9  RUMAH BARU MODEL MINIMALIS MODERN DI KLAMPIS SEMOLO WISMA MUKTI 2 LT, SHM","Sukolilo, Surabaya",3,2,68 m²,110 m²
"Rp 1,65 Miliar","CA10  RUMAH 2 LT DESIGN MINIMALIS MODERN CAKEP POLL DI MULYOSARI, SHM, BARU, LOKASI ISTIMEWA","Mulyosari, Surabaya",3,3,84 m²,130 m²
"Rp 1,2 Miliar","Rumah Sukolilo Park Regency, Dekat Galaxy Mall & Pcm !","Sukolilo, Surabaya",2,1,91 m²,127 m²
"Rp 1,85 Miliar","Rumah Ketintang Baru Dekat Wonokromo, A. Yani, Waru","Ketintang, Surabaya",2,1,193 m²,90 m²
Rp 1 Miliar,Rumah Modern Minimalis 2 Lantai Surabaya Timur Rungkut,"Wonorejo, Surabaya",3,2,112 m²,80 m²
"Rp 1,8 Miliar",Dijual Rumah Alam Hijau Citraland Semi Furnished Siap Huni,"Sambikerep, Surabaya",4,4,90 m²,185 m²
"Rp 1,85 Miliar",Rumah 2 Lantai Murah Royal Residence Surabaya Barat,"Wiyung, Surabaya",3,2,128 m²,160 m²
"Rp 1,15 Miliar",Rumah 1 Lantai Siap Huni Di Medayu Utara Rungkut Surabaya Timur,"Rungkut, Surabaya",4,2,160 m²,160 m²
Rp 850 Juta,"Rumah Bagus Unfurnished SHM di Kebraon Indah Karang Pilang, Surabaya","Kebraon, Surabaya",3,2,121 m²,100 m²
"Rp 1,95 Miliar",Baru Minimalis 2 Lantai Dekat Ubaya & Petra | Harga Terjangkau,"Wonocolo, Surabaya",4,3,84 m²,125 m²
"Rp 1,95 Miliar",Jual Rugi Rumah Jejer Grand Pakuwon Cluster Canberra Shm Murah Siap Huni,"Tandes, Surabaya",3,3,90 m²,100 m²
Rp 500 Juta,RUMAH MURAH 1 LANTAI GUNUNG ANYAR,"Gununganyar, Surabaya",2,1,50 m²,45 m²
Rp 725 Juta,RUMAH 2 LANTAI GUNUNG ANYAR DEKAT MERR,"Gununganyar, Surabaya",2,2,45 m²,60 m²
Rp 590 Juta,Rumah bagus siap huni,"Sidoarjo, Sidoarjo",2,1,72 m²,48 m²
Rp 550 Juta,Rumah bagus siap huni di dekat tol,"Sidoarjo, Sidoarjo",2,1,108 m²,36 m²
Rp 850 Juta,Rumah semi furnish dekat exit tol.sidoarjo,"Sidoarjo, Sidoarjo",2,2,121 m²,121 m²
"Rp 1,49 Miliar","Rumah 2 Lantai Bagus Unfurnished SHM di Dijual Rumah Rungkut Asri Timur Surabaya

, Surabaya","Rungkut, Surabaya",4,4,100 m²,150 m²
"Rp 1,03 Miliar",Rumah Pusat Kota Sidoarjo 2lantai Shm Magersari Jenggolo,"Sidoarjo, Sidoarjo",3,2,84 m²,88 m²
"Rp 1,3 Miliar","Jual sewa Rumah Babatan Mukti Semi Furnish 3 Ac, Pln 2200","Wiyung, Surabaya",2,2,90 m²,95 m²
"Rp 1,7 Miliar",Taman Pondok Indah Tpi Wiyung Surabaya Siap Huni,"Wiyung, Surabaya",2,1,140 m²,140 m²
"Rp 1,5 Miliar",rumah 2 lantai terawat dilingkungan nyaman siap huni CITRA GARDEN,"Sidoarjo, Sidoarjo",3,3,105 m²,165 m²
Rp 575 Juta,"Rumah 1 lantai di lingkungan nyaman, dekat kota & exit toll SidoarjoPERUM. D&#39;&#39;GARDENIA CITY","Sidoarjo, Sidoarjo",2,1,90 m²,85 m²
Rp 600 Juta,"Adem Hadap Selatan Rumah Jl Jenggolo, Sidoarjo","Sidoarjo, Sidoarjo",3,2,114 m²,114 m²
Rp 900 Juta,Dijual Rumah Tambak Medokan Ayu Rungkut Surabaya Ron.a2134,"Rungkut, Surabaya",2,1,110 m²,110 m²
"Rp 1,4 Miliar","RUMAH NEW MINIMALIS CIAMIK DI SURABAYA BARAT, WIYUNG BRANTAS PERMAI","Wiyung, Surabaya",3,3,68 m²,95 m²
"Rp 1,8 Miliar",Rumah Baru Gress Tenggilis Mejoyo Minimalis Siap Huni,"Tenggilis Mejoyo, Surabaya",3,3,90 m²,145 m²
"Rp 1,3 Miliar","RUMAH NEW MINIMALIS TERMURAH DI SURABAYA, WIYUNG BRANTAS PERMAI","Wiyung, Surabaya",3,3,55 m²,95 m²
"Rp 1,5 Miliar",Rumah di Pantai Mentari,"Kenjeran, Surabaya",7,3,102 m²,226 m²
"Rp 1,9 Miliar",Terawat Full Furnished Modern Minimalis 2lt Koala Regency Sukolilo,"Sukolilo, Surabaya",3,3,102 m²,137 m²
"Rp 1,25 Miliar",Rumah Bagus Minimalist Simpang Darmo Permai Selatan,"Darmo permai, Surabaya",2,2,64 m²,70 m²
Rp 995 Juta,"Rumah Bagus Hitung Tanah, Nirwana Eksekutif, Surabaya","Rungkut, Surabaya",3,2,105 m²,90 m²
"Rp 1,3 Miliar",Rumah 2lantai Murah Siap Huni SHM di Gunung Anyar,"Wonorejo, Surabaya",3,2,120 m²,170 m²
Rp 2 Miliar,FS HOUSE CITRALAND ALAM HIJAU,"Citraland, Surabaya",2,1,131 m²,120 m²
"Rp 1,1 Miliar",Dijual Rumah Puri Citra Rungkut Gunung Anyar Surabaya Ron.a2133,"Gununganyar, Surabaya",3,1,135 m²,109 m²
Rp 2 Miliar,Rumah 2lt Siap Huni Minimalis Semi Furnish di Pantai Mentari,"Kenjeran, Surabaya",3,3,102 m²,120 m²
Rp 750 Juta,rumah 2 lantai sidokare,"Sidoarjo, Sidoarjo",2,1,126 m²,180 m²
"Rp 1,47 Miliar",RUMAH DI KUTISARI INDAH SELATAN,"Kutisari, Surabaya",3,3,75 m²,105 m²
"Rp 1,55 Miliar",RUMAH READY DI RUNGKUT ASRI TIMUR,"Rungkut, Surabaya",3,3,100 m²,155 m²
Rp 925 Juta,RUMAH SIAP HUNI DI GRIYA PERMAI REGENCY SURABAYA,"Gununganyar, Surabaya",2,1,72 m²,54 m²
"Rp 1,4 Miliar",RUMAH 2 LANTAI MEDOKAN SAWAH TIMUR,"Rungkut, Surabaya",7,2,63 m²,63 m²
"Rp 1,1 Miliar",RUMAH PUTRO AGUNG 2LT,"Tambaksari, Surabaya",3,2,82 m²,140 m²
"Rp 1,85 Miliar",Surabaya Barat Rumah Darmo Permai Utara Terawat Ok,"Darmo permai, Surabaya",3,2,108 m²,108 m²
"Rp 1,65 Miliar",Gress New Segera Ambil Rumah Siap Huni Lebak Arum 2 Lantai,"Kenjeran, Surabaya",4,3,110 m²,110 m²
"Rp 1,65 Miliar",Gress New Segera Ambil Rumah Siap Huni Lebak Arum 2 Lantai,"Kenjeran, Surabaya",4,3,110 m²,110 m²
Rp 550 Juta,Rumah di Perumahan Vila Jasmin 3 Sidoarjo Kota Akses Strategis,"Sidoarjo, Sidoarjo",3,1,90 m²,90 m²
"Rp 1,09 Miliar",Termurah Rumah Babatan Pantai Paling Murah Surabaya,"Mulyorejo, Surabaya",2,1,112 m²,112 m²
Rp 775 Juta,Rumah minimalis semi furnish mepet taman pinang,"Sidoarjo, Sidoarjo",3,2,72 m²,144 m²
"Rp 1,3 Miliar",Dijual Rumah Hook 2LANTAI Stamford Citra Harmoni Sidoarjo,"Sidoarjo, Sidoarjo",3,2,120 m²,72 m²
"Rp 1,4 Miliar","RUMAH NEW MINIMALIS CIAMIK DI SURABAYA BARAT, WIYUNG BRANTAS PERMAI","Wiyung, Surabaya",3,3,68 m²,95 m²
"Rp 1,1 Miliar",Rumah Baru di Tengah Kota 1Man Akses Strategis Dekat Mall,"Surabaya Kota, Surabaya",3,3,66 m²,66 m²
"Rp 1,3 Miliar","RUMAH NEW MINIMALIS TERMURAH DI SURABAYA, WIYUNG BRANTAS PERMAI","Wiyung, Surabaya",3,3,55 m²,95 m²
"Rp 1,6 Miliar",RUMAH BARU DI RUNGKUT MENANGGAL SURABAYA,"Rungkut, Surabaya",4,4,75 m²,90 m²
"Rp 1,59 Miliar",RUMAH NEW MINIMALIS DI MEDOKAN ASRI SURABAYA,"Rungkut, Surabaya",4,3,100 m²,110 m²
"Rp 1,35 Miliar","RUNGKUT HARAPAN, SURABAYA","Rungkut, Surabaya",3,3,60 m²,60 m²
Rp 700 Juta,RUMAH DI GUNUNG ANYAR EMAS  2 LANTAI NEW,"Gununganyar, Surabaya",3,2,50 m²,65 m²
"Rp 1,5 Miliar",Sutorejo Murah Butuh Renov Langka ! Buruan Sebelum Laku,"Sutorejo, Surabaya",2,1,157 m²,157 m²
Rp 575 Juta,RUMAH DI WISMA TIRTA SURABAYA,"Gununganyar, Surabaya",2,2,34 m²,55 m²
"Rp 1,8 Miliar",GADING PANTAI BARU GRESS 2 LT,"Kenjeran, Surabaya",4,4,90 m²,120 m²
"Rp 1,9 Miliar",DARMO HARAPAN INDAH/TANDES ASRI NEW SIAPHUNI,"Tandes, Surabaya",4,4,84 m²,100 m²
"Rp 1,85 Miliar",MULYOSARI NEW 2LANTAI-SURABAYA TIMUR,"Mulyosari, Surabaya",5,4,82 m²,130 m²
"Rp 1,85 Miliar",TENGGILIS 2 LANTAI  SURABAYA,"Tenggilis Mejoyo, Surabaya",4,4,100 m²,150 m²
"Rp 1,47 Miliar",KUTISARI INDAH SURABAYA,"Surabaya Kota, Surabaya",3,3,75 m²,105 m²
"Rp 1,47 Miliar",KUTISARI INDAH RUMAH BARU 2 LANTAI SURABAYA,"Kutisari, Surabaya",4,4,75 m²,105 m²
"Rp 1,75 Miliar",KUTISARI INDAH SURABAYA,"Kutisari, Surabaya",4,4,105 m²,150 m²
"Rp 1,9 Miliar",RUMAH DI NGINDEN INTAN  BARU 2LANTAI,"Nginden, Surabaya",5,4,81 m²,130 m²
"Rp 1,4 Miliar",Rumah Griya Sutorejo Asri Surabaya,"Mulyorejo, Surabaya",2,2,92 m²,92 m²
"Rp 1,6 Miliar",RUNGKUT ASRI .MURAH 1 MENIT KE MERR,"Rungkut, Surabaya",3,3,75 m²,100 m²
"Rp 1,7 Miliar",RUMAH MINIMALIS 2 LT DI RUNGKUT ASRI SURABAYA,"Rungkut, Surabaya",4,3,100 m²,130 m²
"Rp 1,5 Miliar",RUMAH DI RUNGKUT HARAPAN SURABAYA,"Rungkut, Surabaya",3,3,70 m²,90 m²
"Rp 1,67 Miliar",RUMAH 2 LT DI NIRWANA EKSEKUTIF SURABAYA,"Rungkut, Surabaya",4,4,87 m²,128 m²
Rp 2 Miliar,RUMAH DI WISMA PERMAI,"Mulyorejo, Surabaya",3,2,135 m²,100 m²
"Rp 1,1 Miliar",Dijual Rumah di Kedinding Tengah Kenjeran Suramadu,"Bulak, Surabaya",3,2,100 m²,170 m²
"Rp 1,75 Miliar",Dijual Rumah Baru Lebak Arum Dekat Merr Row 3 Mobil,"Kenjeran, Surabaya",4,2,150 m²,150 m²
"Rp 1,7 Miliar",Dijual Rumah Tinggal Rungkut Asri Barat,"Rungkut, Surabaya",3,2,100 m²,119 m²
Rp 750 Juta,"Rumah 2 Lt Greenland Termurah 700 An, Dekat Uc Kampus & Tol","Lakarsantri, Surabaya",3,2,75 m²,78 m²
"Rp 1,6 Miliar","Rumah Gununganyar Tambak Utara Bagus Terawat Dekat Merr, Upn","Gununganyar, Surabaya",3,1,100 m²,175 m²
Rp 550 Juta,Rumah di Perumahan Vila Jasmin 3 Sidoarjo Kota Dekat Alun Alun,"Sidoarjo, Sidoarjo",3,1,90 m²,90 m²
Rp 900 Juta,"Rumah 1 Lantai, Shm, Bagus, Menghadap Utara","Rungkut, Surabaya",3,1,84 m²,84 m²
Rp 900 Juta,"Rumah 1 Lantai, Shm, Bagus, Menghadap Utara","Rungkut, Surabaya",3,1,84 m²,84 m²
"Rp 1,3 Miliar",Rumah Easter Park Surabaya Murah. Edd.a006,"Keputih, Surabaya",3,2,60 m²,73 m²
"Rp 1,1 Miliar","Tengah Kota Cuman 1.1m Aja. Baru Gress Dekat Balaikota, Tp","Surabaya Kota, Surabaya",3,3,66 m²,66 m²
Rp 625 Juta,Dkt tol tambaksumur rmh baru minimalis Tambak oso Bandarejo,"Sidoarjo, Sidoarjo",3,1,64 m²,100 m²
"Rp 1,65 Miliar",Dijual Rumah Hitung Tanah Rungkut Asri Sby Selatan,"Rungkut, Surabaya",5,3,169 m²,150 m²
"Rp 1,5 Miliar",Rumah 2 Lantai Bendul Merisi Surabaya,"Wonocolo, Surabaya",3,2,90 m²,120 m²
"Rp 1,2 Miliar",For Sale Rumah Strategis Siap Huni Petemon Ma 346,"Petemon, Surabaya",1,1,104 m²,90 m²
"Rp 1,5 Miliar",Wiguna Timur Regency Bagus Terawat Akses Strategis Dekat Merr,"Rungkut, Surabaya",3,1,144 m²,144 m²
Rp 2 Miliar,Dijual Rumah Bendul Merisi Sby Selatan,"Wonocolo, Surabaya",7,2,120 m²,120 m²
"Rp 1,7 Miliar",NEW HOUSE MANYAR AMERICAN MINIMALIS,"Manyar, Surabaya",4,4,77 m²,120 m²
"Rp 1,28 Miliar",RUMAH NEW GRESS RUNGKUT MAPAN,"Rungkut, Surabaya",2,3,48 m²,92 m²
Rp 795 Juta,RUMAH BARU GUNUNG ANYAR DKT UPN RUNGKUT WIGUNA MEDOKAN WONOREJO,"Gununganyar, Surabaya",3,1,75 m²,55 m²
"Rp 1,75 Miliar","Rumah Second Terawat Sidoarjo Dekat Suncity, Alun Alun, Pintu Tol","Sidoarjo, Sidoarjo",4,3,112 m²,112 m²
Rp 530 Juta,Rumah Full Renovasi Perum Bluru Permai Sidoarjo Kota,"Sidoarjo, Sidoarjo",2,3,72 m²,100 m²
Rp 1 Miliar,"Rumah Second Tengah Kota Sidoarjo Selangkah Pintu Tol, Lippo Plaza","Sidoarjo, Sidoarjo",3,3,112 m²,180 m²
"Rp 1,15 Miliar",Best Price Lt 190 Rumah Di Lebak Arum Area Kenjeran,"Kenjeran, Surabaya",3,2,190 m²,150 m²
"Rp 1,8 Miliar",Rumah Lat 2 Baru Selesai Renovasi Siap Huni Daerah Rungkut,"Rungkut, Surabaya",5,4,127 m²,200 m²
"Rp 1,75 Miliar",RUMAH NEW MINIMALIS COCOK UNTUK KOS2 an atau KANTOR,"Sukolilo, Surabaya",5,3,100 m²,180 m²
"Rp 1,47 Miliar",Dijual Rumah 2 Lantai Minimalis Modern Kutisari Indah Selatan New,"Kutisari, Surabaya",2,2,75 m²,100 m²
"Rp 1,5 Miliar",Rumah Lebak Permai,"Tambaksari, Surabaya",2,2,100 m²,150 m²
"Rp 1,47 Miliar",Rumah Baru 2 Lantai Kutisari Indah Selatan Murah Siap Huni Kpr,"Kutisari, Surabaya",3,3,75 m²,115 m²
"Rp 1,95 Miliar",RUMAH BARU GRESS 2LT SIAP HUNI DI JEMURSARI,"Jemursari, Surabaya",4,3,84 m²,125 m²
"Rp 1,75 Miliar",Rumah Baru Baruk Pondok Nirwana Dekat Merr Rungkut,"Rungkut, Surabaya",3,3,75 m²,100 m²
Rp 990 Juta,Rumah Northwest Lake 900 Jtan 2 Lantai 3kt,"Citraland, Surabaya",3,2,55 m²,75 m²
"Rp 1,8 Miliar",DIJUAL RUMAH 1M an CITRALAND,"Citraland, Surabaya",4,2,120 m²,150 m²
Rp 945 Juta,RUMAH SIAP HUNI SURABAYA TIMUR,"Medokan Ayu, Surabaya",3,1,84 m²,60 m²
"Rp 1,25 Miliar",DIJUAL RUMAH SIAP HUNI CITRALAND,"Citraland, Surabaya",2,2,72 m²,73 m²
"Rp 1,3 Miliar","RUMAH SECOND SIAP HUNI PURIMAS, GUNUNG ANYAR","Gununganyar, Surabaya",3,2,128 m²,100 m²
Rp 560 Juta,Rumah Bagus Perum Wahyu Taman Sarirogo Sidoarjo SHM,"Sidoarjo, Sidoarjo",2,1,90 m²,90 m²
"Rp 1,75 Miliar","EMA285  RUMAH BARU GRESS MINIMALIS STYLE DI BARUK, 2 LT, SHM","Mulyosari, Surabaya",3,3,75 m²,100 m²
Rp 825 Juta,RUMAH NORTHWEST PARK MINIMALIS,"Pakal, Surabaya",2,1,72 m²,46 m²
"Rp 1,65 Miliar",RUMAH BARU MINIMALIS DARMO INDAH TIMUR,"Raya Darmo, Surabaya",3,2,108 m²,108 m²
Rp 2 Miliar,"EMA286  RUMAH SIAP HUNI BAGUS ASRI DI TENGGILIS SHM, LOKASI TERBAIK, MURAHHH","Tenggilis Mejoyo, Surabaya",3,2,200 m²,130 m²
"Rp 1,49 Miliar",Lelang: Rmh 2lt Royal Residence Termurah Nego,"Surabaya Kota, Surabaya",3,2,128 m²,125 m²
"Rp 1,5 Miliar",Baru Gress Furnished Rumah Wiyung Free Dp Super Strategis,"Wiyung, Surabaya",3,3,75 m²,83 m²
Rp 750 Juta,"Murah Dijual Rumah Greenland Residence Dekat 5 Menit Ke Citraland Surabaya, Pakuwon Mall, Ptc, Supermall","Menganti, Surabaya",3,2,75 m²,76 m²
Rp 990 Juta,Rumah Citraland Murah Minimalis 2 Lantai,"Citraland, Surabaya",3,2,55 m²,75 m²
Rp 960 Juta,"Harvest Link, Diapit 2 Gate Tol Gunungsari Dan Tol Karangpilang","Wiyung, Surabaya",3,2,60 m²,90 m²
Rp 735 Juta,Dijual Rumah 2 Lantai Baru Belum Pernah Di Tempati Di Medayu Surabaya,"Rungkut, Surabaya",3,2,85 m²,150 m²
Rp 500 Juta,Dijual Rumah Baru Gress Tambak Medokan Ayu,"Rungkut, Surabaya",2,1,60 m²,50 m²
"Rp 1,05 Miliar",Dijual Murahhh Rumah Rungkut Menanggal,"Rungkut, Surabaya",6,2,105 m²,105 m²
"Rp 1,4 Miliar",Siap Huni Semi Furnish Rumah Babatan Pantai,"Kenjeran, Surabaya",3,2,96 m²,56 m²
"Rp 1,95 Miliar",Klampis Semolo Timur,"Semolowaru, Surabaya",3,3,82 m²,120 m²
Rp 800 Juta,Dijual Rumah Lebak Permai Utara Surabaya,"Tambaksari, Surabaya",2,2,105 m²,107 m²
"Rp 1,95 Miliar",KLAMPIS SEMOLO TIMUR,"Semolowaru, Surabaya",3,3,82 m²,120 m²
Rp 960 Juta,KAPAN LAGI PUNYA RUMAH DI SURABAYA BARAT CICILAN DP HANYA 5JT-AN?!,"Kebraon, Surabaya",2,1,60 m²,45 m²
"Rp 1,69 Miliar",Tenggilis Mejoyo New Gress Turun Harga  Dekat Ubaya Dan Chicoo New Gress Murah,"Tenggilis Mejoyo, Surabaya",3,3,100 m²,145 m²
"Rp 1,8 Miliar",rumah baru furnish dekat plaza marina Margorejo industrial ciamik langka,"Wonocolo, Surabaya",2,2,145 m²,140 m²
Rp 895 Juta,Dijual Rumah Perumahan Wisata Semanggi Surabaya,"Rungkut, Surabaya",3,1,72 m²,65 m²
"Rp 1,42 Miliar",Rumah Baru Gress Kalijudan Barat,"Tambaksari, Surabaya",3,3,75 m²,85 m²
"Rp 1,35 Miliar","Rumah Perum Sarinadi Sidoarjo 1,5 Lantai Hadap Timur","Sidoarjo, Sidoarjo",4,2,145 m²,180 m²
Rp 800 Juta,rumah kebraon de allamuda,"Wiyung, Surabaya",2,2,92 m²,88 m²
"Rp 1,75 Miliar","SIAP HUNI SUTOREJO TENGAH EX KANTOR, SELANGKAH KE RAYA MULYOSARI","Sutorejo, Surabaya",3,2,192 m²,100 m²
"Rp 1,1 Miliar","Minimalis Rumah Decasa Residence, Lakarsantri Bu Bu","Lakarsantri, Surabaya",3,2,98 m²,135 m²
"Rp 1,8 Miliar","Dijual Rumah S.huni, One Gate P. Mentari, Kenjeran","Bulak, Surabaya",3,2,108 m²,148 m²
"Rp 1,85 Miliar",Rumah Pakuwon City Dkt Pakuwon City Mall Cluster Taman Mutiara,"Pakuwon City, Surabaya",2,2,112 m²,136 m²
"Rp 1,5 Miliar",Dijual Rumah Di Taman Pondok Indah Shm Bagus,"Wiyung, Surabaya",2,2,140 m²,135 m²
"Rp 1,7 Miliar",RUMAH TERAWAT MANYAR ONE GATE,"Sukolilo, Surabaya",3,3,72 m²,120 m²
"Rp 1,4 Miliar",Dijual Rumah di Wonorejo Permai Selatan Nirwana Eksekutif Surabaya,"Rungkut, Surabaya",3,2,122 m²,122 m²
"Rp 1,77 Miliar",Dijual Rumah Pakuwon City Zimbali Costa Siap Huni,"Pakuwon City, Surabaya",3,2,72 m²,84 m²
"Rp 1,4 Miliar",Dijual Rumah Pantai Mentari Perlunrenovasi,"Kenjeran, Surabaya",3,2,120 m²,90 m²
Rp 550 Juta,"Rumah SHM di Jl.pakal Timur Baru, Surabaya Kh","Pakal, Surabaya",4,2,72 m²,144 m²
"Rp 1,57 Miliar",New Minimalis Rungkut Asri Strategis Dekat Merr,"Rungkut, Surabaya",3,3,100 m²,120 m²
"Rp 1,85 Miliar",URBAN MANSION MINIMALIS TERAWAT DEKAT TENGAH KOTA,"Mojoarum, Surabaya",3,3,90 m²,130 m²
"Rp 1,6 Miliar",GRIYA PESONA ASRI MODERN SIAP HUNI JARANG ADA,"Rungkut, Surabaya",2,1,198 m²,60 m²
"Rp 1,75 Miliar","RUMAH BARU DI SEMOLOWARU DEKAT DENGAN MANYAR, KLAMPIS SEMOLO, WISMA MUKTI, MERR, DAN HOKKY","Sukolilo, Surabaya",6,4,100 m²,180 m²
Rp 325 Juta,RUMAH BARU JOLOTUNDO SIAP HUNI,"Tambaksari, Surabaya",2,2,20 m²,40 m²
"Rp 1,1 Miliar",RUNGKUT MENANGGAL UTARA BUTUH RENOV HARGA MURAH,"Rungkut, Surabaya",3,1,126 m²,126 m²
Rp 656 Juta,"Rumah Baru Murah Surabaya Mulai 600 Jutaan Free Biaya Kpr, Ajb","Gununganyar, Surabaya",2,1,45 m²,45 m²
"Rp 1,41 Miliar",Rumah Shm Di Royal Residence Surabaya Barat,"Wiyung, Surabaya",3,3,128 m²,125 m²
"Rp 1,35 Miliar",Rumah di Dekat Jalan Kenjeran Masih Bagus Terawat Sby Timur,"Kenjeran, Surabaya",3,2,190 m²,190 m²
Rp 925 Juta,Siap Huni Tengah Kota Sidoarjo,"Sidoarjo, Sidoarjo",2,2,92 m²,80 m²
"Rp 1,75 Miliar",Sutorejo Tengah 1 Lantai Siap Huni,"Sutorejo, Surabaya",3,2,185 m²,100 m²
"Rp 1,75 Miliar",Sutorejo Tengah 1 Lantai Siap Huni,"Sutorejo, Surabaya",3,2,185 m²,100 m²
"Rp 1,6 Miliar",Rumah 2 Lantai Citraland Like New,"Citraland, Surabaya",4,3,72 m²,103 m²
"Rp 1,5 Miliar",Rumah Modern Minimalis 2 Lantai Di Rungkut Surabaya,"Rungkut, Surabaya",3,2,91 m²,120 m²
"Rp 1,9 Miliar",Rumah 2 Lantai Zimbali Costa Grand Island Pakuwon City Surabaya Dkt Uwm Its Xin Zhong Turun Harga,"Pakuwon City, Surabaya",3,2,72 m²,84 m²
Rp 675 Juta,RUMAH BULAK CUMPAT,"Kenjeran, Surabaya",2,2,40 m²,80 m²
Rp 288 Juta,Rumah Murah 288jt Sidoarjo,"Sidoarjo, Sidoarjo",2,1,60 m²,36 m²
"Rp 1,75 Miliar",Sutorejo Murah Siap Huni,"Sutorejo, Surabaya",3,2,192 m²,100 m²
"Rp 1,85 Miliar",RUMAH 2 LANTAI MINIMALIS VILLA KALIJUDAN SURABAYA,"Mulyorejo, Surabaya",3,2,120 m²,125 m²
Rp 1 Miliar,Dekat Tol Lippo Plaza Rumah 2 Lantai Bumi Suko Indah Sidoarjo Lihat pasti suka,"Sidoarjo, Sidoarjo",3,2,84 m²,140 m²
"Rp 1,12 Miliar",Rumah Hitung Tanah Jj64435 Jemur Wonosari Surabaya Murah,"Wonocolo, Surabaya",3,2,203 m²,175 m²
"Rp 1,1 Miliar",Sudah Renov Bangunan Terawat Rumah 2 Lantai Citra Harmoni Trosobo Sidoarjo,"Sidoarjo, Sidoarjo",3,2,90 m²,70 m²
"Rp 1,3 Miliar",Lebak indah regency new gress,"Kenjeran, Surabaya",3,2,64 m²,100 m²
Rp 650 Juta,Green semanggi minimalis dekat merr,"Wonorejo, Surabaya",2,1,72 m²,48 m²
"Rp 1,65 Miliar",Rumah Baru Gress Baguss di Mulyosari Sby Timur Dekat Galaxy Mall,"Mulyosari, Surabaya",3,3,84 m²,130 m²
Rp 900 Juta,"RUMAH UNDER 1M SIAP HUNI, GRAND DELTASARI","Waru, Surabaya",2,1,72 m²,33 m²
Rp 1 Miliar,RUMAH PURI INDAH 1M NEGO,"Sidoarjo, Sidoarjo",2,1,150 m²,150 m²
